Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
11169,CO,"Alternative Fuel, Advanced Vehicle, and Idle Reduction Equipment Tax Credit","Beginning January 1, 2010, the Alternative Fuel Vehicle Credit is
available from the Colorado Department of Revenue for original equipment
manufacturer alternative fuel, hybrid electric, and plug-in hybrid
electric vehicles and vehicle conversions that are titled and registered
in Colorado. Qualified idle reduction technologies are also eligible for
the tax credit. The credits are a percentage of the incremental cost of
the vehicle, or the cost of the technology or conversion, as follows:

::: {align=""center""}
  Category                                                                                                                                                                                                                                                                                    Credit Amount
  ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ ---------------
  1 - Vehicle meeting Tier 2, Bin 1 federal emissions standards                                                                                                                                                                                                                                    85%
  2 - Light-duty diesel-electric hybrid passenger vehicle with a minimum fuel economy of 70 miles per gallon (mpg)                                                                                                                                                                                 65%
  3 - Light-duty passenger vehicle, light-duty truck, or medium-duty diesel-electric truck conversion that increases original fuel economy by at least 40%; or a new diesel-electric or gasoline-electric hybrid medium-duty truck with 30% greater fuel economy than a comparable vehicle         75%
  4 - Light-duty compressed natural gas passenger vehicle, light-duty truck, or medium-duty truck                                                                                                                                                                                                  75%
  5 - Idle reduction technologies                                                                                                                                                                                                                                                                  25%
  6 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 40 mpg                                                                                                                                                                                       75%
  7 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 30 mpg, but less than 40 mpg                                                                                                                                                                 50%
:::

The credit is capped at \$6,000 for all categories except Category 4.
For Category 3 and 4 vehicles, the credit percentage is multiplied by
1.25, up to a maximum of 100%, if the vehicle permanently replaces a
vehicle that is 12 years old or older and is rendered inoperable.

The same vehicle may not be eligible for this credit and the credit
outlined in Colorado Revised Statutes 39-22-516.2.5. Individuals who
claimed a tax credit in previous years for the purchase of a Model Year
2004 or newer HEV may, however, be eligible to claim an additional
credit for the conversion of the same vehicle to a PHEV.

The credit for Category 7 vehicles expires on January 1, 2011. The
remaining credits are available through the tax year beginning on
January 1, 2011. For additional information, see the Department of
Revenue\'s Income 67 FYI publication.

(Reference Colorado Revised Statutes 39-22-516.2.6)
",,,false,15,State Incentives,"",,2011-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,"",FLEET|IND,http://www.lexisnexis.com/hottopics/michie/,expired,2011-12-31
11180,NY,Alternative Fueling Infrastructure Tax Credit,"An income tax credit is available for 50% of the cost of alternative
fueling infrastructure, up to \$5,000. Qualifying infrastructure
includes electric vehicle charging stations and equipment to dispense
fuel that is 85% or more natural gas, propane, or hydrogen. Unused
credits may be carried over into future tax years. For more information,
including how to claim the credit, please see the New York State
[Department of Taxation and
Finance](http://www.tax.ny.gov/pit/credits/alt_fuels_elec_vehicles.htm)
website. (Reference [New York Tax
Law](http://public.leginfo.state.ny.us/lawssrch.cgi?NVLWO:) 187-b)
",2013-03-28 00:00:00 UTC,,false,13,State Incentives,"",,2023-01-01 00:00:00 UTC,,,"",ELEC|HY|NG|PHEV,TAX,"",STATION|FLEET,http://assembly.state.ny.us/|http://www.nysenate.gov/|http://public.leginfo.state.ny.us/menugetf.cgi?COMMONQUERY=LAWS,expired,2023-01-01
11182,CO,Electric Vehicle Charging Incentive - Xcel Energy,"Qualified Xcel Energy customers can participate in a pilot program and
earn a \$100 credit for allowing Xcel Energy to interrupt their vehicle
charging for a limited number of hours throughout the year. Xcel Energy
will communicate wirelessly through a control module that interrupts
power to the customer's Level 2 electric vehicle supply equipment. The
pilot will run through September 2014. For more information, including
the pilot program application, see Xcel Energy's [Electric Vehicle
Charging Station Pilot
Program](http://www.xcelenergy.com/Save_Money_&_Energy/Rebates/Electric_Vehicle_Charging_Station_Pilot_Program_-_CO)
website
",,,false,45,Utility / Private Incentives,"",2015-07-08 15:29:44 UTC,,2014-10-01 00:00:00 UTC,,"",ELEC|HEV|PHEV,OTHER,"",IND,"",archived,2014-10-01
11320,MD,Plug-In Electric Vehicle (PEV) Reduced Charging Rate - Pepco ,"Under the voluntary whole house time-of-use rate (R-PIV tariff), Pepco
residential customers with PEVs may pay a reduced price for electricity
used during the designated off-peak period. Only Pepco Standard Offer
Service customers are eligible for the R-PIV tariff. Additional terms
and conditions apply. For more information, see the Pepco Plug-In
Vehicle Charging website.
",,,false,32,Utility / Private Incentives,"",,,2016-06-30 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION|IND,"",archived,2016-06-30
11322,MD,Plug-In Electric Vehicle (PEV) Pilot Rate - BGE,"Baltimore Gas and Electric Company (BGE) offers a time-of-use (TOU) rate
for BGE residential customers who purchase or lease a PEV. The TOU rate,
Schedule EV, applies to the energy used for the entire residence during
a billing period. Participation requires a meter capable of measuring
TOU data. Participants will also be involved in surveys or interviews to
gather information about charging behavior. For more information, see
BGE's [Electric Service Rates and
Tariffs](https://www.bge.com/MyAccount/MyBillUsage/Pages/ElectricServiceRatesTariffs.aspx)
website.
",,,false,35,Utility / Private Incentives,"",,,2015-12-31 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,"",archived,2015-12-31
11341,MA,Alternative Fuel Vehicle and Infrastructure Grants,"The Massachusetts Department of Energy Resources\' Clean Vehicle Project
offers grants for public and private fleets to purchase alternative fuel
vehicles and infrastructure. Eligible vehicles include those fueled by
natural gas, propane, and electricity, including hybrid electric and
hydraulic hybrid vehicles. Eligible infrastructure includes natural gas
fueling stations and electric vehicle supply equipment . For information
about how to apply for funding, visit the [State and Federal Electric
Vehicle Funding
Programs](https://www.mass.gov/service-details/state-and-federal-electric-vehicle-funding-programs)
website.
",2014-03-01 00:00:00 UTC,,false,14,State Incentives,"",,,2021-11-12 00:00:00 UTC,,"",AFTMKTCONV|ELEC|HEV|IR|NG|PHEV|LPG,GNT,"",STATION|FLEET|GOV,"",archived,2021-11-12
11382,US,Qualified Two-Wheeled Plug-In Electric Drive Motor Vehicle Tax Credit,"A credit is available for the purchase of a new qualified two-wheeled
plug-in electric drive vehicle that draws propulsion using a traction
battery that has at least 2.5 kilowatt hours (kWh) of capacity, uses an
external source of energy to recharge the battery, has a gross vehicle
weight rating of up to 14,000 pounds, is manufactured primarily for use
on public roadways, and can drive at least 45 miles per hour. The credit
is for 10% of the cost of the qualified vehicle, up to \$2,500. For more
information about claiming the credit, see the Internal Revenue Service
(IRS) [Plug-In Electric Vehicle
Credit](https://www.irs.gov/Businesses/Plug-In-Electric-Vehicle-Credit-IRC-30-and-IRC-30D)
website and IRS Form 8936, which is available on the [IRS Forms and
Publications](http://apps.irs.gov/app/picklist/list/formsPublications.html)
website. (Reference [Public
Law](https://www.congress.gov/public-laws/116th-congress) 116-260,
[Public Law](https://www.congress.gov/public-laws/116th-congress)
116-94, [Public
Law](https://www.congress.gov/public-laws/115th-congress) 115-123,
[Public Law](https://www.congress.gov/public-laws/114th-congress)
114-113, and 26 [U.S.
Code](https://www.govinfo.gov/app/collection/uscode) 30D)
",2013-01-02 00:00:00 UTC,2020-12-27 00:00:00 UTC,false,,Incentives,U.S. Internal Revenue Service,2021-01-04 17:26:43 UTC,2022-01-01 00:00:00 UTC,,,"",ELEC|PHEV,TAX,"",FLEET|IND,http://www.gpo.gov/fdsys/|https://www.congress.gov|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/,expired,2022-01-01
11420,GA,Commercial Alternative Fuel Vehicle (AFV) Tax Credit,"An income tax credit is available to taxpayers who purchase new
commercial medium-duty or heavy-duty AFVs that operate using at least
90% alternative fuel. Eligible alternative fuels include electricity,
propane, natural gas, or hydrogen fuel. Medium-duty hybrid electric
vehicles also qualify. Eligible medium-duty AFVs with a gross vehicle
weight rating (GVWR) between 8,500 and 26,001 pounds (lbs.) may qualify
for a credit of up to \$12,000. Heavy-duty AFVs with a GVWR over 26,001
lbs. may qualify for a credit of up to \$20,000. The maximum credit per
taxpayer is \$250,000 and no unused portion of the credit may be carried
forward. Qualified AFVs must be purchased before June 30, 2017, remain
registered in Georgia for at least five years, be certified by the
Georgia Board of Natural Resources, and accumulate at least 75% of their
annual mileage in Georgia. The Georgia Department of Revenue will
pre-approve credit applications on a first come, first served basis. Up
to \$2.5 million in total credits will be available each fiscal year.
(Reference Georgia Code 48-7-29.18 and 48-7-29.19)
",2014-04-04 00:00:00 UTC,,false,5,State Incentives,"",2018-05-04 20:38:00 UTC,2017-06-30 00:00:00 UTC,,,"",ELEC|HEV|HY|NG|PHEV|LPG,TAX,"",FLEET|IND,http://www.legis.state.ga.us/|http://www.legis.ga.gov/en-US/default.aspx,expired,2017-06-30
11422,WA,Electric Vehicle Supply Equipment (EVSE) Study,"The Washington Joint Transportation Committee (Committee), in
coordination with the Washington Department of Transportation, local
governments, and industry stakeholders, evaluated the current status of
EVSE in Washington and made recommendations for potential business
models for financially-sustainable EVSE deployment. For more
information, including a copy of the interim and final report, see the
[Committee](http://leg.wa.gov/JTC/Pages/ElectricVehicleChargingStationNetworksStudy.aspx)
website.
",2014-04-04 00:00:00 UTC,,false,83,Laws and Regulations,"",,,2019-04-01 00:00:00 UTC,,"",ELEC|PHEV,"",OTHER,FLEET|IND,"",archived,2019-04-01
11424,MD,Alternative Fuel Vehicle (AFV) Voucher Program,"The Maryland Energy Administration (MEA) administers the Maryland
Freedom Fleet Voucher (FFV) Program, which provides vouchers for the
purchase of new and converted AFVs registered in Maryland. Eligible
vehicles include purchased or leased light-, medium-, and heavy-duty
dedicated natural gas, propane, hybrid electric, plug-in electric, and
hydraulic hybrid vehicles. Vehicles must be used by commercial,
non-profit, or public entities. Voucher amounts are based on gross
vehicle weight rating and are capped at 50% of the vehicle\'s
incremental cost; the cap does not apply to plug-in electric vehicles.
Funds are not guaranteed until voucher agreements are fully executed.
Applications are currently not being accepted (verified April 2019). For
more information, including application requirements, see the [Maryland
FFV
Program](http://energy.maryland.gov/transportation/Pages/incentives_ffvp.aspx)
website.
",,,false,22,State Incentives,"",2017-07-14 01:04:18 UTC,,2020-05-11 00:00:00 UTC,,"",ELEC|HEV|NG|PHEV|LPG,OTHER,"",FLEET|GOV,"",archived,2020-05-11
